Gene	Direction
Gm10033	All_7W
Marchf9	All_7W
Adam23	All_7W
Crebzf	All_7W
Camkk1	All_7W
Itpr2	All_7W
Hectd2	All_7W
Kcnk2	All_7W
Kcnj4	All_7W
Zfp874b	All_7W
Tmem67	All_7W
Zmym6	All_7W
Rassf5	All_7W
Ogt	All_7W
Kcnd3	All_7W
Zdhhc20	All_7W
Arhgap19	All_7W
Pck2	All_7W
Ago3	All_7W
Selenon	All_7W
Tarbp1	All_7W
Ccdc130	All_7W
Slc22a8	All_7W
Diaph2	All_7W
Lingo3	All_7W
Med20	All_7W
Frmd6	All_7W
Grasp	All_7W
Abat	All_7W
Mcm6	All_7W
Zfp182	All_7W
Nlgn1	All_7W
Dap	All_7W
Rab40b	All_7W
Helz2	All_7W
Zbtb34	All_7W
Smg1	All_7W
Mafb	All_7W
Vsnl1	All_7W
Fxyd7	All_7W
Tmem132b	All_7W
Tln2	All_7W
Arhgap31	All_7W
Btaf1	All_7W
Prpf40b	All_7W
Mmp15	All_7W
Apc	All_7W
Dkk3	All_7W
Aco1	All_7W
Lpl	All_7W
Ptprf	All_7W
Meis2	All_7W
Hbegf	All_7W
Ptpn1	All_7W
Kcnc2	All_7W
Gata2	All_7W
Smoc1	All_7W
Tedc2	All_7W
Cdk9	All_7W
Plekhm1	All_7W
Man1a	All_7W
D130040H23Rik	All_7W
Szt2	All_7W
Gpr37l1	All_7W
Polr3h	All_7W
Cadps2	All_7W
Zscan20	All_7W
Zup1	All_7W
Ptpro	All_7W
Fam43a	All_7W
Asap2	All_7W
Dnase2a	All_7W
Smyd4	All_7W
Ttc30b	All_7W
Itga7	All_7W
Pcdh1	All_7W
Adgra1	All_7W
Podn	All_7W
Rufy2	All_7W
Gpr158	All_7W
Rere	All_7W
Grk5	All_7W
Cyp2s1	All_7W
Axl	All_7W
Srrm1	All_7W
Tmem178	All_7W
Zfp768	All_7W
Nit2	All_7W
Gm49396	All_7W
Sardh	All_7W
Bin1	All_7W
Rasl11b	All_7W
Wdr90	All_7W
Zic1	All_7W
Ptgs2	All_7W
Shd	All_7W
Rnf207	All_7W
Camk1	All_7W
Notch2	All_7W
Slc25a29	All_7W
Gga3	All_7W
Peli2	All_7W
Adamts17	All_7W
S1pr3	All_7W
Map3k3	All_7W
Mettl7a1	All_7W
Tmem42	All_7W
Zmynd8	All_7W
Pltp	All_7W
Mtmr12	All_7W
Ebag9	All_7W
Igf1r	All_7W
Fam136a	All_7W
Prpf4b	All_7W
Taz	All_7W
Rbm28	All_7W
Coro1a	All_7W
Trpm3	All_7W
Taf4	All_7W
Akap13	All_7W
Dhdh	All_7W
Mtf2	All_7W
Flvcr1	All_7W
Cfap69	All_7W
5031439G07Rik	All_7W
Grm4	All_7W
Isoc1	All_7W
Ints13	All_7W
Slc1a2	All_7W
Frmpd4	All_7W
Fam129b	All_7W
Pou2f2	All_7W
Taf1d	All_7W
Garem1	All_7W
Acsbg1	All_7W
Podxl	All_7W
Arid5a	All_7W
Arhgap32	All_7W
Synpo	All_7W
Etv5	All_7W
Myadm	All_7W
Prr13	All_7W
Klhl23	All_7W
Furin	All_7W
Nfix	All_7W
Myo1e	All_7W
L3mbtl2	All_7W
Peg3	All_7W
Wnt4	All_7W
Lage3	All_7W
Dynlt1a	All_7W
Tmem176b	All_7W
Trim9	All_7W
Ndst3	All_7W
Mterf3	All_7W
Sephs2	All_7W
B3gat1	All_7W
Cplane1	All_7W
Ppm1l	All_7W
Cdc25b	All_7W
Cspp1	All_7W
Ccl27a	All_7W
Rrp12	All_7W
Tm6sf1	All_7W
Mtarc2	All_7W
Tnfrsf21	All_7W
Itga9	All_7W
Mrc1	All_7W
Lamb1	All_7W
Myl9	All_7W
Rrbp1	All_7W
Tecr	All_7W
Arhgef26	All_7W
Sec61a2	All_7W
Sesn2	All_7W
Cbx7	All_7W
Acsl1	All_7W
Ncoa3	All_7W
Tfip11	All_7W
Ccdc141	All_7W
Pcdh15	All_7W
Ccdc8	All_7W
Slc15a4	All_7W
Myef2	All_7W
Prpf38b	All_7W
Sfxn3	All_7W
Plekhg2	All_7W
Cstf2	All_7W
Bmpr1a	All_7W
Ccdc136	All_7W
Npl	All_7W
Ppp1r9a	All_7W
Dtx4	All_7W
Ppp2r1b	All_7W
Ppp1r37	All_7W
Stk32a	All_7W
Dis3l2	All_7W
Pim2	All_7W
Sh3bgrl2	All_7W
Phactr1	All_7W
Lrrfip1	All_7W
Ppfia4	All_7W
Omg	All_7W
Slc27a3	All_7W
Tomm70a	All_7W
Srsf9	All_7W
Mctp1	All_7W
Nbea	All_7W
Actr3b	All_7W
Map9	All_7W
Srsf3	All_7W
Phf20l1	All_7W
Plekha6	All_7W
Serac1	All_7W
Ubr3	All_7W
Bud23	All_7W
Pot1b	All_7W
Nav2	All_7W
Herpud1	All_7W
Ssbp3	All_7W
Sfxn4	All_7W
Tshz1	All_7W
Pcx	All_7W
Fam171a2	All_7W
Arid5b	All_7W
Nln	All_7W
Dab2	All_7W
Plxna1	All_7W
Far1	All_7W
Ralgps1	All_7W
Hpca	All_7W
Alkbh1	All_7W
Angptl2	All_7W
Supt20	All_7W
Sumo3	All_7W
Plscr3	All_7W
Homer3	All_7W
Septin9	All_7W
Dlg4	All_7W
Ddx55	All_7W
Mysm1	All_7W
Adgrl3	All_7W
9130023H24Rik	All_7W
Zfp445	All_7W
Cd34	All_7W
Ube2b	All_7W
Fbxo34	All_7W
Galk2	All_7W
Tipin	All_7W
Cask	All_7W
Tbc1d19	All_7W
Cenpb	All_7W
Gad2	All_7W
Myh3	All_7W
Mcrs1	All_7W
Cpt1a	All_7W
Klhl1	All_7W
Srsf1	All_7W
