Gene	Direction
Slc47a1	TETA_Downreg
Adcy5	TETA_Downreg
Rasd2	TETA_Downreg
Pde1b	TETA_Downreg
Six3	TETA_Downreg
Sh3rf2	TETA_Downreg
Pcp4l1	TETA_Downreg
Mgp	TETA_Downreg
Rasgrp2	TETA_Downreg
Nexn	TETA_Downreg
Rem2	TETA_Downreg
Actn2	TETA_Downreg
Ido1	TETA_Downreg
Kcnj2	TETA_Downreg
Rbp1	TETA_Downreg
Arg2	TETA_Downreg
Gjb2	TETA_Downreg
Klhl13	TETA_Downreg
Islr	TETA_Downreg
Crabp1	TETA_Downreg
Sv2c	TETA_Downreg
Pbx3	TETA_Downreg
Slc5a7	TETA_Downreg
Dach1	TETA_Downreg
Nr4a2	TETA_Downreg
Cort	TETA_Downreg
Ifitm1	TETA_Downreg
Krt9	TETA_Downreg
Tnnc1	TETA_Downreg
Pou3f4	TETA_Downreg
Prg4	TETA_Downreg
Car13	TETA_Downreg
Tgfa	TETA_Downreg
Lmo2	TETA_Downreg
Hes5	TETA_Downreg
Spock3	TETA_Downreg
Prkch	TETA_Downreg
Krt10	TETA_Downreg
Gm10643	TETA_Downreg
Clec3b	TETA_Downreg
Mex3b	TETA_Downreg
Cry1	TETA_Downreg
Tbc1d8	TETA_Downreg
Unc13c	TETA_Downreg
Kcne1l	TETA_Downreg
Itih2	TETA_Downreg
Dlx6	TETA_Downreg
Aldh1a1	TETA_Downreg
Ctsk	TETA_Downreg
Arhgdib	TETA_Downreg
Thbd	TETA_Downreg
Slc6a13	TETA_Downreg
Pcsk9	TETA_Downreg
Edn3	TETA_Downreg
Caln1	TETA_Downreg
Slc13a3	TETA_Downreg
Htr1b	TETA_Downreg
Bmp7	TETA_Downreg
Mrc2	TETA_Downreg
Hs6st3	TETA_Downreg
Strip2	TETA_Downreg
Necab2	TETA_Downreg
Pdyn	TETA_Downreg
Plekho2	TETA_Downreg
Kcna5	TETA_Downreg
Cacng4	TETA_Downreg
Prima1	TETA_Downreg
Foxo1	TETA_Downreg
Doc2b	TETA_Downreg
Rasgef1b	TETA_Downreg
Dipk2a	TETA_Downreg
Bmp4	TETA_Downreg
Smim8	TETA_Downreg
Atp6ap1l	TETA_Downreg
Cox6a2	TETA_Downreg
Mthfd1l	TETA_Downreg
Anxa2	TETA_Downreg
Stra6	TETA_Downreg
Pcdh20	TETA_Downreg
Kcna4	TETA_Downreg
Omd	TETA_Downreg
Aebp1	TETA_Downreg
Abi3bp	TETA_Downreg
Dact2	TETA_Downreg
Htr2c	TETA_Downreg
Pde7b	TETA_Downreg
Fn1	TETA_Downreg
Slc35b2	TETA_Downreg
Sertm1	TETA_Downreg
Adamts3	TETA_Downreg
Klhdc9	TETA_Downreg
Ddit4l	TETA_Downreg
Chac1	TETA_Downreg
Hmgb3	TETA_Downreg
Itgbl1	TETA_Downreg
P2ry13	TETA_Downreg
Tbc1d16	TETA_Downreg
Pradc1	TETA_Downreg
Cacna2d3	TETA_Downreg
Fam241a	TETA_Downreg
Fibcd1	TETA_Downreg
Tacr1	TETA_Downreg
Zfp503	TETA_Downreg
Col1a1	TETA_Downreg
Oprk1	TETA_Downreg
Smpdl3b	TETA_Downreg
Lyz2	TETA_Downreg
Nr2f1	TETA_Downreg
Aldh1b1	TETA_Downreg
Tmem40	TETA_Downreg
Itga5	TETA_Downreg
Slc26a2	TETA_Downreg
Tkfc	TETA_Downreg
Slc32a1	TETA_Downreg
Dgkb	TETA_Downreg
Apcdd1	TETA_Downreg
Pcolce	TETA_Downreg
Gask1b	TETA_Downreg
Tmem132d	TETA_Downreg
Hecw2	TETA_Downreg
Kcnab1	TETA_Downreg
Coch	TETA_Downreg
